# H_star t_star theta0 t_p x_tp_over_tosc Ea3_PT Ea3_noPT f_anh_PT f_anh_noPT xi_DM nsteps_PT nsteps_noPT
1 0.5 1.309 6.0000000000e+02 4.0000000000e+02 1.1352955261e+04 7.3573655505e-01 1.0422119945e+00 5.4033047422e-01 1.5430734252e+04 4969 4984
1 0.5 1.48 5.0100000000e-01 3.3400000000e-01 1.2260798208e+00 9.8415517497e-01 3.8022565131e+00 5.8912295938e-01 1.2458196146e+00 5434 5448
1 0.5 1.48 5.1708037277e-01 3.4472024851e-01 1.2397640626e+00 9.8415517497e-01 3.6667493182e+00 5.8912295938e-01 1.2597241716e+00 5434 5448
1 0.5 1.48 5.3367687006e-01 3.5578458004e-01 1.2541940098e+00 9.8415517497e-01 3.5377440394e+00 5.8912295938e-01 1.2743864400e+00 5434 5448
1 0.5 1.48 5.5080605770e-01 3.6720403847e-01 1.2694085955e+00 9.8415517497e-01 3.4149364756e+00 5.8912295938e-01 1.2898459793e+00 5434 5448
1 0.5 1.48 5.6848503321e-01 3.7899002214e-01 1.2854486979e+00 9.8415517497e-01 3.2980364587e+00 5.8912295938e-01 1.3061443262e+00 5434 5448
1 0.5 1.48 5.8673144288e-01 3.9115429525e-01 1.3023572349e+00 9.8415517497e-01 3.1867672079e+00 5.8912295938e-01 1.3233250894e+00 5434 5448
1 0.5 1.48 6.0556349939e-01 4.0370899960e-01 1.3201792623e+00 9.8415517497e-01 3.0808647135e+00 5.8912295938e-01 1.3414340501e+00 5434 5448
1 0.5 1.48 6.2500000000e-01 4.1666666667e-01 1.3389620880e+00 9.8415517497e-01 2.9800771735e+00 5.8912295938e-01 1.3605192779e+00 5434 5448
1 0.5 1.48 8.5531928615e-01 5.7021285743e-01 1.5896241970e+00 9.8415517497e-01 2.2099442822e+00 5.8912295938e-01 1.6152170282e+00 5433 5448
1 0.5 1.48 1.1705137300e+00 7.8034248667e-01 2.0069846405e+00 9.8415517497e-01 1.7428440856e+00 5.8912295938e-01 2.0392969438e+00 5433 5448
1 0.5 1.48 1.6018607488e+00 1.0679071658e+00 2.6957318976e+00 9.8415517497e-01 1.4622405200e+00 5.8912295938e-01 2.7391329804e+00 5433 5448
1 0.5 1.48 2.1921638274e+00 1.4614425516e+00 3.8237885005e+00 9.8415517497e-01 1.2955781306e+00 5.8912295938e-01 3.8853512106e+00 5433 5448
1 0.5 1.48 3.0000000000e+00 2.0000000000e+00 5.6600024841e+00 9.8415517497e-01 1.1978818821e+00 5.8912295938e-01 5.7511281026e+00 5433 5448
1 0.5 1.48 4.3843276549e+00 2.9228851032e+00 9.4593079022e+00 9.8415517497e-01 1.1331414188e+00 5.8912295938e-01 9.6116020550e+00 5433 5448
1 0.5 1.48 6.4074429951e+00 4.2716286634e+00 1.6231097218e+01 9.8415517497e-01 1.1005252441e+00 5.8912295938e-01 1.6492416675e+01 5433 5448
1 0.5 1.48 9.3641098401e+00 6.2427398934e+00 2.8256883130e+01 9.8415517497e-01 1.0844355920e+00 5.8912295938e-01 2.8711816844e+01 5433 5448
1 0.5 1.48 1.3685108578e+01 9.1234057189e+00 4.9562059257e+01 9.8415517497e-01 1.0766045922e+00 5.8912295938e-01 5.0360004720e+01 5433 5448
1 0.5 1.48 2.0000000000e+01 1.3333333333e+01 8.7253885217e+01 9.8415517497e-01 1.0728006730e+00 5.8912295938e-01 8.8658666272e+01 5433 5448
1 0.5 1.48 3.9487009717e+01 2.6324673144e+01 2.4142241558e+02 9.8415517497e-01 1.0699795509e+00 5.8912295938e-01 2.4530929850e+02 5433 5448
1 0.5 1.48 7.7961196818e+01 5.1974131212e+01 6.6881054522e+02 9.8415517497e-01 1.0684756329e+00 5.8912295938e-01 6.7957834519e+02 5433 5448
1 0.5 1.48 1.5392272681e+02 1.0261515121e+02 1.8517524762e+03 9.8415517497e-01 1.0663703665e+00 5.8912295938e-01 1.8815655532e+03 5433 5448
1 0.5 1.48 3.0389741047e+02 2.0259827364e+02 5.1177398406e+03 9.8415517497e-01 1.0623483856e+00 5.8912295938e-01 5.2001350709e+03 5433 5448
1 0.5 1.48 6.0000000000e+02 4.0000000000e+02 1.4103024485e+04 9.8415517497e-01 1.0552725490e+00 5.8912295938e-01 1.4330082129e+04 5433 5448
1 0.5 1.65 5.0100000000e-01 3.3400000000e-01 1.5850054048e+00 1.2897812800e+00 4.1419424406e+00 6.5059254323e-01 1.2288947199e+00 5991 6005
1 0.5 1.65 5.1708037277e-01 3.4472024851e-01 1.6016325397e+00 1.2897812800e+00 3.9916798748e+00 6.5059254323e-01 1.2417861575e+00 5991 6005
1 0.5 1.65 5.3367687006e-01 3.5578458004e-01 1.6191612373e+00 1.2897812800e+00 3.8485969209e+00 6.5059254323e-01 1.2553765995e+00 5991 6005
1 0.5 1.65 5.5080605770e-01 3.6720403847e-01 1.6376383298e+00 1.2897812800e+00 3.7123578530e+00 6.5059254323e-01 1.2697023559e+00 5991 6005
1 0.5 1.65 5.6848503321e-01 3.7899002214e-01 1.6571129865e+00 1.2897812800e+00 3.5826424588e+00 6.5059254323e-01 1.2848015491e+00 5991 6005
1 0.5 1.65 5.8673144288e-01 3.9115429525e-01 1.6776368128e+00 1.2897812800e+00 3.4591452945e+00 6.5059254323e-01 1.3007141899e+00 5991 6005
1 0.5 1.65 6.0556349939e-01 4.0370899960e-01 1.6992639800e+00 1.2897812800e+00 3.3415750320e+00 6.5059254323e-01 1.3174822789e+00 5991 6005
1 0.5 1.65 6.2500000000e-01 4.1666666667e-01 1.7220513471e+00 1.2897812800e+00 3.2296538034e+00 6.5059254323e-01 1.3351499001e+00 5991 6005
1 0.5 1.65 8.5531928615e-01 5.7021285743e-01 2.0257226813e+00 1.2897812800e+00 2.3731079496e+00 6.5059254323e-01 1.5705939547e+00 5990 6005
1 0.5 1.65 1.1705137300e+00 7.8034248667e-01 2.5302521015e+00 1.2897812800e+00 1.8515222118e+00 6.5059254323e-01 1.9617683562e+00 5990 6005
1 0.5 1.65 1.6018607488e+00 1.0679071658e+00 3.3614220282e+00 1.2897812800e+00 1.5364406991e+00 6.5059254323e-01 2.6061953917e+00 5990 6005
1 0.5 1.65 2.1921638274e+00 1.4614425516e+00 4.7211443436e+00 1.2897812800e+00 1.3479310218e+00 6.5059254323e-01 3.6604224428e+00 5990 6005
1 0.5 1.65 3.0000000000e+00 2.0000000000e+00 6.9330550953e+00 1.2897812800e+00 1.2364389282e+00 6.5059254323e-01 5.3753727107e+00 5990 6005
1 0.5 1.65 4.3843276549e+00 2.9228851032e+00 1.1508853329e+01 1.2897812800e+00 1.1617360110e+00 6.5059254323e-01 8.9231046442e+00 5990 6005
1 0.5 1.65 6.4074429951e+00 4.2716286634e+00 1.9665978155e+01 1.2897812800e+00 1.1236170649e+00 6.5059254323e-01 1.5247529531e+01 5990 6005
1 0.5 1.65 9.3641098401e+00 6.2427398934e+00 3.4156113364e+01 1.2897812800e+00 1.1045836182e+00 6.5059254323e-01 2.6482097309e+01 5990 6005
1 0.5 1.65 1.3685108578e+01 9.1234057189e+00 5.9834756545e+01 1.2897812800e+00 1.0952444415e+00 6.5059254323e-01 4.6391397885e+01 5990 6005
1 0.5 1.65 2.0000000000e+01 1.3333333333e+01 1.0527223772e+02 1.2897812800e+00 1.0906835468e+00 6.5059254323e-01 8.1620224568e+01 5990 6005
1 0.5 1.65 3.9487009717e+01 2.6324673144e+01 2.9114498207e+02 1.2897812800e+00 1.0873211608e+00 6.5059254323e-01 2.2573205751e+02 5990 6005
1 0.5 1.65 7.7961196818e+01 5.1974131212e+01 8.0641517055e+02 1.2897812800e+00 1.0856025220e+00 6.5059254323e-01 6.2523404786e+02 5990 6005
1 0.5 1.65 1.5392272681e+02 1.0261515121e+02 2.2323227508e+03 1.2897812800e+00 1.0832601407e+00 6.5059254323e-01 1.7307762063e+03 5990 6005
1 0.5 1.65 3.0389741047e+02 2.0259827364e+02 6.1670852070e+03 1.2897812800e+00 1.0787463775e+00 6.5059254323e-01 4.7814969117e+03 5990 6005
1 0.5 1.65 6.0000000000e+02 4.0000000000e+02 1.6979610689e+04 1.2897812800e+00 1.0706086637e+00 6.5059254323e-01 1.3164720990e+04 5990 6005
1 0.5 1.833 5.0100000000e-01 3.3400000000e-01 2.0593188704e+00 1.7024415957e+00 4.6117845199e+00 7.3593139451e-01 1.2096267359e+00 6734 6748
1 0.5 1.833 5.1708037277e-01 3.4472024851e-01 2.0793151304e+00 1.7024415957e+00 4.4410455832e+00 7.3593139451e-01 1.2213723723e+00 6734 6748
1 0.5 1.833 5.3367687006e-01 3.5578458004e-01 2.1003889523e+00 1.7024415957e+00 4.2784272462e+00 7.3593139451e-01 1.2337509595e+00 6734 6748
1 0.5 1.833 5.5080605770e-01 3.6720403847e-01 2.1225959374e+00 1.7024415957e+00 4.1235499876e+00 7.3593139451e-01 1.2467951575e+00 6734 6748
1 0.5 1.833 5.6848503321e-01 3.7899002214e-01 2.1459944411e+00 1.7024415957e+00 3.9760518261e+00 7.3593139451e-01 1.2605392435e+00 6734 6748
1 0.5 1.833 5.8673144288e-01 3.9115429525e-01 2.1706457052e+00 1.7024415957e+00 3.8355875140e+00 7.3593139451e-01 1.2750191905e+00 6734 6748
1 0.5 1.833 6.0556349939e-01 4.0370899960e-01 2.1966139976e+00 1.7024415957e+00 3.7018277665e+00 7.3593139451e-01 1.2902727490e+00 6734 6748
1 0.5 1.833 6.2500000000e-01 4.1666666667e-01 2.2239667561e+00 1.7024415957e+00 3.5744585227e+00 7.3593139451e-01 1.3063395312e+00 6734 6748
1 0.5 1.833 8.5531928615e-01 5.7021285743e-01 2.5878177126e+00 1.7024415957e+00 2.5980247303e+00 7.3593139451e-01 1.5200625497e+00 6733 6748
1 0.5 1.833 1.1705137300e+00 7.8034248667e-01 3.1906124024e+00 1.7024415957e+00 2.0008350077e+00 7.3593139451e-01 1.8741391249e+00 6733 6748
1 0.5 1.833 1.6018607488e+00 1.0679071658e+00 4.1812878425e+00 1.7024415957e+00 1.6378530089e+00 7.3593139451e-01 2.4560536191e+00 6733 6748
1 0.5 1.833 2.1921638274e+00 1.4614425516e+00 5.7990382182e+00 1.7024415957e+00 1.4188891147e+00 7.3593139451e-01 3.4063067026e+00 6733 6748
1 0.5 1.833 3.0000000000e+00 2.0000000000e+00 8.4277420528e+00 1.7024415957e+00 1.2880459296e+00 7.3593139451e-01 4.9503854194e+00 6733 6748
1 0.5 1.833 4.3843276549e+00 2.9228851032e+00 1.3862431087e+01 1.7024415957e+00 1.1991869472e+00 7.3593139451e-01 8.1426764492e+00 6734 6748
1 0.5 1.833 6.4074429951e+00 4.2716286634e+00 2.3550315283e+01 1.7024415957e+00 1.1531122767e+00 7.3593139451e-01 1.3833258857e+01 6734 6748
1 0.5 1.833 9.3641098401e+00 6.2427398934e+00 4.0764094079e+01 1.7024415957e+00 1.1297439991e+00 7.3593139451e-01 2.3944489010e+01 6734 6748
1 0.5 1.833 1.3685108578e+01 9.1234057189e+00 7.1278891093e+01 1.7024415957e+00 1.1181255210e+00 7.3593139451e-01 4.1868626373e+01 6734 6748
1 0.5 1.833 2.0000000000e+01 1.3333333333e+01 1.2528706461e+02 1.7024415957e+00 1.1124057819e+00 7.3593139451e-01 7.3592577231e+01 6734 6748
1 0.5 1.833 3.9487009717e+01 2.6324673144e+01 3.4626670150e+02 1.7024415957e+00 1.1082337115e+00 7.3593139451e-01 2.0339417362e+02 6734 6748
1 0.5 1.833 7.7961196818e+01 5.1974131212e+01 9.5890965537e+02 1.7024415957e+00 1.1062720553e+00 7.3593139451e-01 5.6325553709e+02 6734 6748
1 0.5 1.833 1.5392272681e+02 1.0261515121e+02 2.6541794941e+03 1.7024415957e+00 1.1037689267e+00 7.3593139451e-01 1.5590429068e+03 6734 6748
1 0.5 1.833 3.0389741047e+02 2.0259827364e+02 7.3308825570e+03 1.7024415957e+00 1.0989242567e+00 7.3593139451e-01 4.3060992961e+03 6734 6748
1 0.5 1.833 6.0000000000e+02 4.0000000000e+02 2.0170894158e+04 1.7024415957e+00 1.0899341792e+00 7.3593139451e-01 1.1848215063e+04 6734 6748
1 0.5 2 5.0100000000e-01 3.3400000000e-01 2.5957160950e+00 2.1789172938e+00 5.1688307851e+00 8.3752074036e-01 1.1912871142e+00 7594 7608
1 0.5 2 5.1708037277e-01 3.4472024851e-01 2.6189507527e+00 2.1789172938e+00 4.9737272486e+00 8.3752074036e-01 1.2019505101e+00 7594 7608
1 0.5 2 5.3367687006e-01 3.5578458004e-01 2.6434295006e+00 2.1789172938e+00 4.7878647638e+00 8.3752074036e-01 1.2131848731e+00 7594 7608
1 0.5 2 5.5080605770e-01 3.6720403847e-01 2.6692160519e+00 2.1789172938e+00 4.6108116253e+00 8.3752074036e-01 1.2250194441e+00 7594 7608
1 0.5 2 5.6848503321e-01 3.7899002214e-01 2.6963772602e+00 2.1789172938e+00 4.4421561058e+00 8.3752074036e-01 1.2374849050e+00 7594 7608
1 0.5 2 5.8673144288e-01 3.9115429525e-01 2.7249832803e+00 2.1789172938e+00 4.2815055510e+00 8.3752074036e-01 1.2506134529e+00 7594 7608
1 0.5 2 6.0556349939e-01 4.0370899960e-01 2.7551076985e+00 2.1789172938e+00 4.1284854540e+00 8.3752074036e-01 1.2644388598e+00 7594 7608
1 0.5 2 6.2500000000e-01 4.1666666667e-01 2.7868277111e+00 2.1789172938e+00 3.9827386420e+00 8.3752074036e-01 1.2789965544e+00 7594 7608
1 0.5 2 8.5531928615e-01 5.7021285743e-01 3.2079601105e+00 2.1789172938e+00 2.8637049857e+00 8.3752074036e-01 1.4722725455e+00 7593 7608
1 0.5 2 1.1705137300e+00 7.8034248667e-01 3.9034760490e+00 2.1789172938e+00 2.1765991938e+00 8.3752074036e-01 1.7914750873e+00 7593 7608
1 0.5 2 1.6018607488e+00 1.0679071658e+00 5.0433467182e+00 2.1789172938e+00 1.7566021085e+00 8.3752074036e-01 2.3146113589e+00 7593 7608
1 0.5 2 2.1921638274e+00 1.4614425516e+00 6.9005822224e+00 2.1789172938e+00 1.5013015659e+00 8.3752074036e-01 3.1669775820e+00 7593 7608
1 0.5 2 3.0000000000e+00 2.0000000000e+00 9.9135167348e+00 2.1789172938e+00 1.3472170653e+00 8.3752074036e-01 4.5497443905e+00 7594 7608
1 0.5 2 4.3843276549e+00 2.9228851032e+00 1.6136219392e+01 2.1789172938e+00 1.2411920898e+00 8.3752074036e-01 7.4056135304e+00 7594 7608
1 0.5 2 6.4074429951e+00 4.2716286634e+00 2.7224100148e+01 2.1789172938e+00 1.1852722605e+00 8.3752074036e-01 1.2494324693e+01 7594 7608
1 0.5 2 9.3641098401e+00 6.2427398934e+00 4.6926590175e+01 2.1789172938e+00 1.1564076680e+00 8.3752074036e-01 2.1536655067e+01 7594 7608
1 0.5 2 1.3685108578e+01 9.1234057189e+00 8.1861998686e+01 2.1789172938e+00 1.1418306226e+00 8.3752074036e-01 3.7570034861e+01 7594 7608
1 0.5 2 2.0000000000e+01 1.3333333333e+01 1.4371008224e+02 2.1789172938e+00 1.1345769544e+00 8.3752074036e-01 6.5954812812e+01 7594 7608
1 0.5 2 3.9487009717e+01 2.6324673144e+01 3.9683485106e+02 2.1789172938e+00 1.1293281394e+00 8.3752074036e-01 1.8212478839e+02 7594 7608
1 0.5 2 7.7961196818e+01 5.1974131212e+01 1.0987099562e+03 2.1789172938e+00 1.1270859270e+00 8.3752074036e-01 5.0424582860e+02 7594 7608
1 0.5 2 1.5392272681e+02 1.0261515121e+02 3.0410824207e+03 2.1789172938e+00 1.1245163686e+00 8.3752074036e-01 1.3956851090e+03 7594 7608
1 0.5 2 3.0389741047e+02 2.0259827364e+02 8.3994844584e+03 2.1789172938e+00 1.1195766834e+00 8.3752074036e-01 3.8548890692e+03 7594 7608
1 0.5 2 6.0000000000e+02 4.0000000000e+02 2.3105672499e+04 2.1789172938e+00 1.1101545704e+00 8.3752074036e-01 1.0604198959e+04 7594 7608
1 0.5 2.18 5.0100000000e-01 3.3400000000e-01 3.3254820283e+00 2.8401329840e+00 5.9646669575e+00 9.8330890021e-01 1.1708895488e+00 8806 8820
1 0.5 2.18 5.1708037277e-01 3.4472024851e-01 3.3523797523e+00 2.8401329840e+00 5.7346156057e+00 9.8330890021e-01 1.1803601349e+00 8806 8820
1 0.5 2.18 5.3367687006e-01 3.5578458004e-01 3.3807015990e+00 2.8401329840e+00 5.5154055433e+00 9.8330890021e-01 1.1903321492e+00 8806 8820
1 0.5 2.18 5.5080605770e-01 3.6720403847e-01 3.4105327882e+00 2.8401329840e+00 5.3065510959e+00 9.8330890021e-01 1.2008355973e+00 8806 8820
1 0.5 2.18 5.6848503321e-01 3.7899002214e-01 3.4419318072e+00 2.8401329840e+00 5.1075413565e+00 9.8330890021e-01 1.2118910722e+00 8806 8820
1 0.5 2.18 5.8673144288e-01 3.9115429525e-01 3.4750006105e+00 2.8401329840e+00 4.9179490416e+00 9.8330890021e-01 1.2235344718e+00 8806 8820
1 0.5 2.18 6.0556349939e-01 4.0370899960e-01 3.5097967088e+00 2.8401329840e+00 4.7372969705e+00 9.8330890021e-01 1.2357860454e+00 8806 8820
1 0.5 2.18 6.2500000000e-01 4.1666666667e-01 3.5464373568e+00 2.8401329840e+00 4.5652067434e+00 9.8330890021e-01 1.2486870779e+00 8806 8820
1 0.5 2.18 8.5531928615e-01 5.7021285743e-01 4.0316385364e+00 2.8401329840e+00 3.2417339823e+00 9.8330890021e-01 1.4195245642e+00 8806 8820
1 0.5 2.18 1.1705137300e+00 7.8034248667e-01 4.8297673831e+00 2.8401329840e+00 2.4257700457e+00 9.8330890021e-01 1.7005426895e+00 8806 8820
1 0.5 2.18 1.6018607488e+00 1.0679071658e+00 6.1329098223e+00 2.8401329840e+00 1.9240556202e+00 9.8330890021e-01 2.1593741761e+00 8806 8820
1 0.5 2.18 2.1921638274e+00 1.4614425516e+00 8.2492339475e+00 2.8401329840e+00 1.6165617276e+00 9.8330890021e-01 2.9045238353e+00 8806 8820
1 0.5 2.18 3.0000000000e+00 2.0000000000e+00 1.1673821991e+01 2.8401329840e+00 1.4289576825e+00 9.8330890021e-01 4.1103082343e+00 8806 8820
1 0.5 2.18 4.3843276549e+00 2.9228851032e+00 1.8733085171e+01 2.8401329840e+00 1.2979052418e+00 9.8330890021e-01 6.5958478973e+00 8806 8820
1 0.5 2.18 6.4074429951e+00 4.2716286634e+00 3.1298101738e+01 2.8401329840e+00 1.2273800344e+00 9.8330890021e-01 1.1019942346e+01 8806 8820
1 0.5 2.18 9.3641098401e+00 6.2427398934e+00 5.3618026920e+01 2.8401329840e+00 1.1901433180e+00 9.8330890021e-01 1.8878702942e+01 8806 8820
1 0.5 2.18 1.3685108578e+01 9.1234057189e+00 9.3198529785e+01 2.8401329840e+00 1.1709136620e+00 9.8330890021e-01 3.2814847160e+01 8806 8820
1 0.5 2.18 2.0000000000e+01 1.3333333333e+01 1.6328819174e+02 2.8401329840e+00 1.1611757817e+00 9.8330890021e-01 5.7493150026e+01 8806 8820
1 0.5 2.18 3.9487009717e+01 2.6324673144e+01 4.5024482797e+02 2.8401329840e+00 1.1541321682e+00 9.8330890021e-01 1.5852948806e+02 8806 8820
1 0.5 2.18 7.7961196818e+01 5.1974131212e+01 1.2461584448e+03 2.8401329840e+00 1.1514463348e+00 9.8330890021e-01 4.3876763934e+02 8806 8820
1 0.5 2.18 1.5392272681e+02 1.0261515121e+02 3.4492947421e+03 2.8401329840e+00 1.1488527464e+00 9.8330890021e-01 1.2144835335e+03 8806 8820
1 0.5 2.18 3.0389741047e+02 2.0259827364e+02 9.5287222003e+03 2.8401329840e+00 1.1440166618e+00 9.8330890021e-01 3.3550267730e+03 8806 8820
1 0.5 2.18 6.0000000000e+02 4.0000000000e+02 2.6215542296e+04 2.8401329840e+00 1.1345408916e+00 9.8330890021e-01 9.2303925356e+03 8806 8820
1 0.5 2.356 5.0100000000e-01 3.3400000000e-01 4.2590445508e+00 3.7021170736e+00 7.0360659000e+00 1.1805586406e+00 1.1504348637e+00 10436 10449
1 0.5 2.356 5.1708037277e-01 3.4472024851e-01 4.2897327068e+00 3.7021170736e+00 6.7587667143e+00 1.1805586406e+00 1.1587242168e+00 10435 10449
1 0.5 2.356 5.3367687006e-01 3.5578458004e-01 4.3220238227e+00 3.7021170736e+00 6.4944726135e+00 1.1805586406e+00 1.1674465547e+00 10435 10449
1 0.5 2.356 5.5080605770e-01 3.6720403847e-01 4.3560021539e+00 3.7021170736e+00 6.2425830412e+00 1.1805586406e+00 1.1766246359e+00 10435 10449
1 0.5 2.356 5.6848503321e-01 3.7899002214e-01 4.3917774421e+00 3.7021170736e+00 6.0025539901e+00 1.1805586406e+00 1.1862881035e+00 10435 10449
1 0.5 2.356 5.8673144288e-01 3.9115429525e-01 4.4294364583e+00 3.7021170736e+00 5.7738265909e+00 1.1805586406e+00 1.1964603956e+00 10435 10449
1 0.5 2.356 6.0556349939e-01 4.0370899960e-01 4.4690485557e+00 3.7021170736e+00 5.5558414370e+00 1.1805586406e+00 1.2071602456e+00 10435 10449
1 0.5 2.356 6.2500000000e-01 4.1666666667e-01 4.5107118346e+00 3.7021170736e+00 5.3480980577e+00 1.1805586406e+00 1.2184141519e+00 10435 10449
1 0.5 2.356 8.5531928615e-01 5.7021285743e-01 5.0612230703e+00 3.7021170736e+00 3.7483262646e+00 1.1805586406e+00 1.3671158879e+00 10435 10449
1 0.5 2.356 1.1705137300e+00 7.8034248667e-01 5.9626046201e+00 3.7021170736e+00 2.7583257141e+00 1.1805586406e+00 1.6105932097e+00 10435 10449
1 0.5 2.356 1.6018607488e+00 1.0679071658e+00 7.4276284201e+00 3.7021170736e+00 2.1462847209e+00 1.1805586406e+00 2.0063191608e+00 10435 10449
1 0.5 2.356 2.1921638274e+00 1.4614425516e+00 9.7968934516e+00 3.7021170736e+00 1.7682887268e+00 1.1805586406e+00 2.6462948785e+00 10435 10449
1 0.5 2.356 3.0000000000e+00 2.0000000000e+00 1.3617091953e+01 3.7021170736e+00 1.5352418210e+00 1.1805586406e+00 3.6781905278e+00 10435 10449
1 0.5 2.356 4.3843276549e+00 2.9228851032e+00 2.1468259888e+01 3.7021170736e+00 1.3699876243e+00 1.1805586406e+00 5.7989143674e+00 10435 10449
1 0.5 2.356 6.4074429951e+00 4.2716286634e+00 3.5413975119e+01 3.7021170736e+00 1.2791511201e+00 1.1805586406e+00 9.5658712068e+00 10435 10449
1 0.5 2.356 9.3641098401e+00 6.2427398934e+00 6.0161596603e+01 3.7021170736e+00 1.2299682721e+00 1.1805586406e+00 1.6250592676e+01 10435 10449
1 0.5 2.356 1.3685108578e+01 9.1234057189e+00 1.0403428162e+02 3.7021170736e+00 1.2038667112e+00 1.1805586406e+00 2.8101294355e+01 10435 10449
1 0.5 2.356 2.0000000000e+01 1.3333333333e+01 1.8173212643e+02 3.7021170736e+00 1.1903125677e+00 1.1805586406e+00 4.9088703253e+01 10435 10449
1 0.5 2.356 3.9487009717e+01 2.6324673144e+01 4.9994683543e+02 3.7021170736e+00 1.1803661815e+00 1.1805586406e+00 1.3504349687e+02 10435 10449
1 0.5 2.356 7.7961196818e+01 5.1974131212e+01 1.3828889996e+03 3.7021170736e+00 1.1769116989e+00 1.1805586406e+00 3.7354005076e+02 10435 10449
1 0.5 2.356 1.5392272681e+02 1.0261515121e+02 3.8277866780e+03 3.7021170736e+00 1.1742698442e+00 1.1805586406e+00 1.0339453350e+03 10435 10449
1 0.5 2.356 3.0389741047e+02 2.0259827364e+02 1.0577608278e+04 3.7021170736e+00 1.1696913676e+00 1.1805586406e+00 2.8571782220e+03 10435 10449
1 0.5 2.356 6.0000000000e+02 4.0000000000e+02 2.9114944776e+04 3.7021170736e+00 1.1605487800e+00 1.1805586406e+00 7.8644041225e+03 10435 10449
1 0.5 2.52 5.0100000000e-01 3.3400000000e-01 5.4330916017e+00 4.8040563624e+00 8.4509225936e+00 1.4423972667e+00 1.1309383554e+00 12610 12623
1 0.5 2.52 5.1708037277e-01 3.4472024851e-01 5.4675333150e+00 4.8040563624e+00 8.1108812582e+00 1.4423972667e+00 1.1381076537e+00 12610 12623
1 0.5 2.52 5.3367687006e-01 3.5578458004e-01 5.5037912253e+00 4.8040563624e+00 7.7867828903e+00 1.4423972667e+00 1.1456550070e+00 12610 12623
1 0.5 2.52 5.5080605770e-01 3.6720403847e-01 5.5419184683e+00 4.8040563624e+00 7.4778328912e+00 1.4423972667e+00 1.1535914757e+00 12610 12623
1 0.5 2.52 5.6848503321e-01 3.7899002214e-01 5.5820483837e+00 4.8040563624e+00 7.1833781431e+00 1.4423972667e+00 1.1619448155e+00 12609 12623
1 0.5 2.52 5.8673144288e-01 3.9115429525e-01 5.6242442060e+00 4.8040563624e+00 6.9026970140e+00 1.4423972667e+00 1.1707281892e+00 12609 12623
1 0.5 2.52 6.0556349939e-01 4.0370899960e-01 5.6686302514e+00 4.8040563624e+00 6.6351734533e+00 1.4423972667e+00 1.1799674741e+00 12609 12623
1 0.5 2.52 6.2500000000e-01 4.1666666667e-01 5.7153098281e+00 4.8040563624e+00 6.3801874408e+00 1.4423972667e+00 1.1896841746e+00 12609 12623
1 0.5 2.52 8.5531928615e-01 5.7021285743e-01 6.3301766230e+00 4.8040563624e+00 4.4140486537e+00 1.4423972667e+00 1.3176732631e+00 12609 12623
1 0.5 2.52 1.1705137300e+00 7.8034248667e-01 7.3319323648e+00 4.8040563624e+00 3.1935032828e+00 1.4423972667e+00 1.5261961584e+00 12609 12623
1 0.5 2.52 1.6018607488e+00 1.0679071658e+00 8.9516846910e+00 4.8040563624e+00 2.4354618001e+00 1.4423972667e+00 1.8633596311e+00 12609 12623
1 0.5 2.52 2.1921638274e+00 1.4614425516e+00 1.1557974647e+01 4.8040563624e+00 1.9642009281e+00 1.4423972667e+00 2.4058782359e+00 12609 12623
1 0.5 2.52 3.0000000000e+00 2.0000000000e+00 1.5741150736e+01 4.8040563624e+00 1.6709685693e+00 1.4423972667e+00 3.2766373974e+00 12609 12623
1 0.5 2.52 4.3843276549e+00 2.9228851032e+00 2.4302103026e+01 4.8040563624e+00 1.4601687131e+00 1.4423972667e+00 5.0586631782e+00 12609 12623
1 0.5 2.52 6.4074429951e+00 4.2716286634e+00 3.9458874817e+01 4.8040563624e+00 1.3419343063e+00 1.4423972667e+00 8.2136577592e+00 12609 12623
1 0.5 2.52 9.3641098401e+00 6.2427398934e+00 6.6301675443e+01 4.8040563624e+00 1.2762578888e+00 1.4423972667e+00 1.3801186007e+01 12609 12623
1 0.5 2.52 1.3685108578e+01 9.1234057189e+00 1.1384152148e+02 4.8040563624e+00 1.2403435870e+00 1.4423972667e+00 2.3696957923e+01 12609 12623
1 0.5 2.52 2.0000000000e+01 1.3333333333e+01 1.9800745892e+02 4.8040563624e+00 1.2210972192e+00 1.4423972667e+00 4.1216722699e+01 12609 12623
1 0.5 2.52 3.9487009717e+01 2.6324673144e+01 5.4276303095e+02 4.8040563624e+00 1.2065423613e+00 1.4423972667e+00 1.1298015469e+02 12609 12623
1 0.5 2.52 7.7961196818e+01 5.1974131212e+01 1.4997127739e+03 4.8040563624e+00 1.2017220490e+00 1.4423972667e+00 3.1217634866e+02 12609 12623
1 0.5 2.52 1.5392272681e+02 1.0261515121e+02 4.1506532967e+03 4.8040563624e+00 1.1988808438e+00 1.4423972667e+00 8.6398930062e+02 12609 12623
1 0.5 2.52 3.0389741047e+02 2.0259827364e+02 1.1473609091e+04 4.8040563624e+00 1.1946019943e+00 1.4423972667e+00 2.3883169192e+03 12609 12623
1 0.5 2.52 6.0000000000e+02 4.0000000000e+02 3.1601965043e+04 4.8040563624e+00 1.1860442656e+00 1.4423972667e+00 6.5781836554e+03 12609 12623
