# H_star t_star theta0 t_p x_tp_over_tosc Ea3_PT Ea3_noPT f_anh_PT f_anh_noPT xi_DM nsteps_PT nsteps_noPT
1.5 0.33333333 1.309 4.1429766746e+00 2.7619844497e+00 6.9717364700e+00 7.3573554614e-01 1.1154400824e+00 5.4032973327e-01 9.4758728277e+00 4968 4983
1.5 0.33333333 1.309 4.7983700772e+00 3.1989133848e+00 8.5737395969e+00 7.3573554614e-01 1.1005345845e+00 5.4032973327e-01 1.1653289884e+01 4968 4983
1.5 0.33333333 1.309 5.5574426811e+00 3.7049617874e+00 1.0576518290e+01 7.3573554614e-01 1.0891915234e+00 5.4032973327e-01 1.4375434687e+01 4968 4983
1.5 0.33333333 1.309 6.4365958974e+00 4.2910639316e+00 1.3078605735e+01 7.3573554614e-01 1.0805655013e+00 5.4032973327e-01 1.7776231968e+01 4968 4983
1.5 0.33333333 1.309 7.4548257398e+00 4.9698838265e+00 1.6203251955e+01 7.3573554614e-01 1.0740387669e+00 5.4032973327e-01 2.2023201190e+01 4968 4983
1.5 0.33333333 1.309 8.6341332743e+00 5.7560888495e+00 2.0103502219e+01 7.3573554614e-01 1.0690982443e+00 5.4032973327e-01 2.7324359038e+01 4968 4983
1.5 0.33333333 1.309 1.0000000000e+01 6.6666666667e+00 2.4970563254e+01 7.3573554614e-01 1.0653746405e+00 5.4032973327e-01 3.3939590638e+01 4968 4983
1.5 0.33333333 1.833 3.3400000000e-01 2.2266666667e-01 1.8780268062e+00 1.7024378219e+00 7.7265226769e+00 7.3592976317e-01 1.1031397341e+00 6735 6748
1.5 0.33333333 1.833 3.3837324273e-01 2.2558216182e-01 1.8821163685e+00 1.7024378219e+00 7.5937177091e+00 7.3592976317e-01 1.1055419142e+00 6735 6748
1.5 0.33333333 1.833 3.4280374670e-01 2.2853583113e-01 1.8862987083e+00 1.7024378219e+00 7.4635272763e+00 7.3592976317e-01 1.1079985912e+00 6734 6748
1.5 0.33333333 1.833 3.4729226165e-01 2.3152817443e-01 1.8905742807e+00 1.7024378219e+00 7.3358945954e+00 7.3592976317e-01 1.1105100324e+00 6734 6748
1.5 0.33333333 1.833 3.5183954715e-01 2.3455969810e-01 1.8949458791e+00 1.7024378219e+00 7.2107730690e+00 7.3592976317e-01 1.1130778785e+00 6734 6748
1.5 0.33333333 1.833 3.5644637273e-01 2.3763091515e-01 1.8994155712e+00 1.7024378219e+00 7.0881139614e+00 7.3592976317e-01 1.1157033442e+00 6734 6748
1.5 0.33333333 1.833 3.6111351796e-01 2.4074234531e-01 1.9039854671e+00 1.7024378219e+00 6.9678694762e+00 7.3592976317e-01 1.1183876689e+00 6734 6748
1.5 0.33333333 1.833 3.6584177265e-01 2.4389451510e-01 1.9086577202e+00 1.7024378219e+00 6.8499927384e+00 7.3592976317e-01 1.1211321175e+00 6734 6748
1.5 0.33333333 1.833 3.7063193694e-01 2.4708795796e-01 1.9134345283e+00 1.7024378219e+00 6.7344377769e+00 7.3592976317e-01 1.1239379810e+00 6734 6748
1.5 0.33333333 1.833 3.7548482145e-01 2.5032321430e-01 1.9183181393e+00 1.7024378219e+00 6.6211595251e+00 7.3592976317e-01 1.1268065798e+00 6734 6748
1.5 0.33333333 1.833 3.8040124739e-01 2.5360083160e-01 1.9233108413e+00 1.7024378219e+00 6.5101137640e+00 7.3592976317e-01 1.1297392577e+00 6734 6748
1.5 0.33333333 1.833 3.8538204677e-01 2.5692136451e-01 1.9284149646e+00 1.7024378219e+00 6.4012571131e+00 7.3592976317e-01 1.1327373839e+00 6734 6748
1.5 0.33333333 1.833 3.9042806244e-01 2.6028537496e-01 1.9336328926e+00 1.7024378219e+00 6.2945470448e+00 7.3592976317e-01 1.1358023581e+00 6734 6748
1.5 0.33333333 1.833 3.9554014832e-01 2.6369343222e-01 1.9389670568e+00 1.7024378219e+00 6.1899418511e+00 7.3592976317e-01 1.1389356086e+00 6734 6748
1.5 0.33333333 1.833 4.0071916952e-01 2.6714611301e-01 1.9444199388e+00 1.7024378219e+00 6.0874006282e+00 7.3592976317e-01 1.1421385931e+00 6734 6748
1.5 0.33333333 1.833 4.0596600244e-01 2.7064400163e-01 1.9499940704e+00 1.7024378219e+00 5.9868832610e+00 7.3592976317e-01 1.1454127988e+00 6734 6748
1.5 0.33333333 1.833 4.1128153498e-01 2.7418768999e-01 1.9556920353e+00 1.7024378219e+00 5.8883504073e+00 7.3592976317e-01 1.1487597433e+00 6734 6748
1.5 0.33333333 1.833 4.1666666667e-01 2.7777777778e-01 1.9615164696e+00 1.7024378219e+00 5.7917634836e+00 7.3592976317e-01 1.1521809750e+00 6734 6748
1.5 0.33333333 1.833 4.6259916101e-01 3.0839944067e-01 2.0132722527e+00 1.7024378219e+00 5.0815621752e+00 7.3592976317e-01 1.1825819579e+00 6734 6748
1.5 0.33333333 1.833 5.1359516104e-01 3.4239677403e-01 2.0749399049e+00 1.7024378219e+00 4.4768870249e+00 7.3592976317e-01 1.2188051030e+00 6734 6748
1.5 0.33333333 1.833 5.7021285743e-01 3.8014190495e-01 2.1482975843e+00 1.7024378219e+00 3.9622413715e+00 7.3592976317e-01 1.2618948878e+00 6734 6748
1.5 0.33333333 1.833 6.3307197467e-01 4.2204798311e-01 2.2354788540e+00 1.7024378219e+00 3.5244627964e+00 7.3592976317e-01 1.3131045523e+00 6733 6748
1.5 0.33333333 1.833 7.0286055442e-01 4.6857370295e-01 2.3389664679e+00 1.7024378219e+00 3.1522614902e+00 7.3592976317e-01 1.3738924487e+00 6733 6748
1.5 0.33333333 1.833 7.8034248667e-01 5.2022832445e-01 2.4616601764e+00 1.7024378219e+00 2.8359738168e+00 7.3592976317e-01 1.4459618699e+00 6733 6748
1.5 0.33333333 1.833 8.6636587113e-01 5.7757724742e-01 2.6069857996e+00 1.7024378219e+00 2.5673711628e+00 7.3592976317e-01 1.5313251187e+00 6733 6748
1.5 0.33333333 1.833 9.6187230027e-01 6.4124820018e-01 2.7789373909e+00 1.7024378219e+00 2.3394007878e+00 7.3592976317e-01 1.6323282737e+00 6733 6748
1.5 0.33333333 1.833 1.0679071658e+00 7.1193811056e-01 2.9821888622e+00 1.7024378219e+00 2.1460354399e+00 7.3592976317e-01 1.7517167581e+00 6733 6748
1.5 0.33333333 1.833 1.1856311015e+00 7.9042073433e-01 3.2222420944e+00 1.7024378219e+00 1.9821466778e+00 7.3592976317e-01 1.8927223379e+00 6733 6748
1.5 0.33333333 1.833 1.3163326868e+00 8.7755512451e-01 3.5055167660e+00 1.7024378219e+00 1.8433404228e+00 7.3592976317e-01 2.0591158872e+00 6733 6748
1.5 0.33333333 1.833 1.4614425516e+00 9.7429503441e-01 3.8395275499e+00 1.7024378219e+00 1.7258663561e+00 7.3592976317e-01 2.2553114719e+00 6733 6748
1.5 0.33333333 1.833 1.6225490358e+00 1.0816993572e+00 4.2331044789e+00 1.7024378219e+00 1.6265380918e+00 7.3592976317e-01 2.4864957912e+00 6733 6748
1.5 0.33333333 1.833 1.8014155744e+00 1.2009437162e+00 4.6965576025e+00 1.7024378219e+00 1.5426264743e+00 7.3592976317e-01 2.7587248956e+00 6733 6748
1.5 0.33333333 1.833 2.0000000000e+00 1.3333333333e+00 5.2419537062e+00 1.7024378219e+00 1.4718046970e+00 7.3592976317e-01 3.0790867301e+00 6733 6748
1.5 0.33333333 1.833 2.0529958082e+00 1.3686638721e+00 5.3927804904e+00 1.7024378219e+00 1.4559036871e+00 7.3592976317e-01 3.1676813221e+00 6733 6748
1.5 0.33333333 1.833 2.1073958942e+00 1.4049305961e+00 5.5498126304e+00 1.7024378219e+00 1.4406587571e+00 7.3592976317e-01 3.2599208964e+00 6733 6748
1.5 0.33333333 1.833 2.1632374685e+00 1.4421583123e+00 5.7134011356e+00 1.7024378219e+00 1.4260686045e+00 7.3592976317e-01 3.3560116335e+00 6733 6748
1.5 0.33333333 1.833 2.2205587275e+00 1.4803724850e+00 5.8837034906e+00 1.7024378219e+00 1.4120802535e+00 7.3592976317e-01 3.4560460388e+00 6733 6748
1.5 0.33333333 1.833 2.2793988797e+00 1.5195992531e+00 6.0610609339e+00 1.7024378219e+00 1.3986857533e+00 7.3592976317e-01 3.5602245532e+00 6733 6748
1.5 0.33333333 1.833 2.3397981726e+00 1.5598654484e+00 6.2457204200e+00 1.7024378219e+00 1.3858522795e+00 7.3592976317e-01 3.6686922363e+00 6733 6748
1.5 0.33333333 1.833 2.4017979202e+00 1.6011986135e+00 6.4379672317e+00 1.7024378219e+00 1.3735550251e+00 7.3592976317e-01 3.7816166610e+00 6733 6748
1.5 0.33333333 1.833 2.4654405311e+00 1.6436270207e+00 6.6381904733e+00 1.7024378219e+00 1.3617892750e+00 7.3592976317e-01 3.8992263846e+00 6733 6748
1.5 0.33333333 1.833 2.5307695379e+00 1.6871796919e+00 6.8466074108e+00 1.7024378219e+00 1.3505122417e+00 7.3592976317e-01 4.0216490275e+00 6733 6748
1.5 0.33333333 1.833 2.5978296264e+00 1.7318864176e+00 7.0636589142e+00 1.7024378219e+00 1.3397251771e+00 7.3592976317e-01 4.1491435537e+00 6733 6748
1.5 0.33333333 1.833 2.6666666667e+00 1.7777777778e+00 7.2895823751e+00 1.7024378219e+00 1.3293873641e+00 7.3592976317e-01 4.2818494052e+00 6733 6748
1.5 0.33333333 1.833 3.0885169153e+00 2.0590112769e+00 8.7418652326e+00 1.7024378219e+00 1.2790311674e+00 7.3592976317e-01 5.1349101389e+00 6733 6748
1.5 0.33333333 1.833 3.5771012761e+00 2.3847341840e+00 1.0561168885e+01 1.7024378219e+00 1.2397015097e+00 7.3592976317e-01 6.2035563057e+00 6733 6748
1.5 0.33333333 1.833 4.1429766746e+00 2.7619844497e+00 1.2838645187e+01 1.7024378219e+00 1.2090728284e+00 7.3592976317e-01 7.5413298638e+00 6733 6748
1.5 0.33333333 1.833 4.7983700772e+00 3.1989133848e+00 1.5687932870e+01 1.7024378219e+00 1.1852967918e+00 7.3592976317e-01 9.2149814039e+00 6733 6748
1.5 0.33333333 1.833 5.5574426811e+00 3.7049617874e+00 1.9250729812e+01 1.7024378219e+00 1.1669082420e+00 7.3592976317e-01 1.1307743264e+01 6734 6748
1.5 0.33333333 1.833 6.4365958974e+00 4.2910639316e+00 2.3703214664e+01 1.7024378219e+00 1.1527227923e+00 7.3592976317e-01 1.3923101542e+01 6734 6748
1.5 0.33333333 1.833 7.4548257398e+00 4.9698838265e+00 2.9265222884e+01 1.7024378219e+00 1.1418198502e+00 7.3592976317e-01 1.7190186042e+01 6734 6748
1.5 0.33333333 1.833 8.6341332743e+00 5.7560888495e+00 3.6210608679e+01 1.7024378219e+00 1.1334691386e+00 7.3592976317e-01 2.1269856798e+01 6734 6748
1.5 0.33333333 1.833 1.0000000000e+01 6.6666666667e+00 4.4880354394e+01 1.7024378219e+00 1.1270891642e+00 7.3592976317e-01 2.6362404439e+01 6734 6748
1.5 0.33333333 2.356 3.3400000000e-01 2.2266666667e-01 3.9790435568e+00 3.7021026027e+00 1.2076283427e+01 1.1805540261e+00 1.0748063962e+00 10436 10449
1.5 0.33333333 2.356 3.3837324273e-01 2.2558216182e-01 3.9854255491e+00 3.7021026027e+00 1.1861919839e+01 1.1805540261e+00 1.0765302794e+00 10436 10449
1.5 0.33333333 2.356 3.4280374670e-01 2.2853583113e-01 3.9919082979e+00 3.7021026027e+00 1.1651625585e+01 1.1805540261e+00 1.0782813785e+00 10436 10449
1.5 0.33333333 2.356 3.4729226165e-01 2.3152817443e-01 3.9985673047e+00 3.7021026027e+00 1.1445533876e+01 1.1805540261e+00 1.0800800879e+00 10436 10449
1.5 0.33333333 2.356 3.5183954715e-01 2.3455969810e-01 4.0053580220e+00 3.7021026027e+00 1.1243426019e+01 1.1805540261e+00 1.0819143746e+00 10436 10449
1.5 0.33333333 2.356 3.5644637273e-01 2.3763091515e-01 4.0122934687e+00 3.7021026027e+00 1.1045253701e+01 1.1805540261e+00 1.0837877550e+00 10436 10449
1.5 0.33333333 2.356 3.6111351796e-01 2.4074234531e-01 4.0193978255e+00 3.7021026027e+00 1.0850997871e+01 1.1805540261e+00 1.0857067609e+00 10436 10449
1.5 0.33333333 2.356 3.6584177265e-01 2.4389451510e-01 4.0266418395e+00 3.7021026027e+00 1.0660494907e+01 1.1805540261e+00 1.0876634906e+00 10436 10449
1.5 0.33333333 2.356 3.7063193694e-01 2.4708795796e-01 4.0340550777e+00 3.7021026027e+00 1.0473741930e+01 1.1805540261e+00 1.0896659306e+00 10436 10449
1.5 0.33333333 2.356 3.7548482145e-01 2.5032321430e-01 4.0416238433e+00 3.7021026027e+00 1.0290621780e+01 1.1805540261e+00 1.0917103811e+00 10436 10449
1.5 0.33333333 2.356 3.8040124739e-01 2.5360083160e-01 4.0493712204e+00 3.7021026027e+00 1.0111113783e+01 1.1805540261e+00 1.0938030776e+00 10436 10449
1.5 0.33333333 2.356 3.8538204677e-01 2.5692136451e-01 4.0572626417e+00 3.7021026027e+00 9.9350534510e+00 1.1805540261e+00 1.0959346828e+00 10436 10449
1.5 0.33333333 2.356 3.9042806244e-01 2.6028537496e-01 4.0653627625e+00 3.7021026027e+00 9.7625230180e+00 1.1805540261e+00 1.0981226613e+00 10436 10449
1.5 0.33333333 2.356 3.9554014832e-01 2.6369343222e-01 4.0736037947e+00 3.7021026027e+00 9.5932824800e+00 1.1805540261e+00 1.1003487023e+00 10436 10449
1.5 0.33333333 2.356 4.0071916952e-01 2.6714611301e-01 4.0820471224e+00 3.7021026027e+00 9.4274044675e+00 1.1805540261e+00 1.1026293867e+00 10436 10449
1.5 0.33333333 2.356 4.0596600244e-01 2.7064400163e-01 4.0906723672e+00 3.7021026027e+00 9.2647670407e+00 1.1805540261e+00 1.1049592100e+00 10436 10449
1.5 0.33333333 2.356 4.1128153498e-01 2.7418768999e-01 4.0994706290e+00 3.7021026027e+00 9.1052791699e+00 1.1805540261e+00 1.1073357681e+00 10436 10449
1.5 0.33333333 2.356 4.1666666667e-01 2.7777777778e-01 4.1084809216e+00 3.7021026027e+00 8.9489574153e+00 1.1805540261e+00 1.1097695992e+00 10436 10449
1.5 0.33333333 2.356 4.6259916101e-01 3.0839944067e-01 4.1882854227e+00 3.7021026027e+00 7.7983606010e+00 1.1805540261e+00 1.1313261333e+00 10436 10449
1.5 0.33333333 2.356 5.1359516104e-01 3.4239677403e-01 4.2830129897e+00 3.7021026027e+00 6.8169845688e+00 1.1805540261e+00 1.1569136378e+00 10435 10449
1.5 0.33333333 2.356 5.7021285743e-01 3.8014190495e-01 4.3953207823e+00 3.7021026027e+00 5.9801127480e+00 1.1805540261e+00 1.1872498561e+00 10435 10449
1.5 0.33333333 2.356 6.3307197467e-01 4.2204798311e-01 4.5282514581e+00 3.7021026027e+00 5.2665378229e+00 1.1805540261e+00 1.2231566610e+00 10435 10449
1.5 0.33333333 2.356 7.0286055442e-01 4.6857370295e-01 4.6854429365e+00 3.7021026027e+00 4.6582329300e+00 1.1805540261e+00 1.2656167155e+00 10435 10449
1.5 0.33333333 2.356 7.8034248667e-01 5.2022832445e-01 4.8710786865e+00 3.7021026027e+00 4.1397257384e+00 1.1805540261e+00 1.3157600448e+00 10435 10449
1.5 0.33333333 2.356 8.6636587113e-01 5.7757724742e-01 5.0900668542e+00 3.7021026027e+00 3.6978201715e+00 1.1805540261e+00 1.3749124215e+00 10435 10449
1.5 0.33333333 2.356 9.6187230027e-01 6.4124820018e-01 5.3481842678e+00 3.7021026027e+00 3.3212727258e+00 1.1805540261e+00 1.4446342637e+00 10435 10449
1.5 0.33333333 2.356 1.0679071658e+00 7.1193811056e-01 5.6520932540e+00 3.7021026027e+00 3.0004291208e+00 1.1805540261e+00 1.5267251777e+00 10435 10449
1.5 0.33333333 2.356 1.1856311015e+00 7.9042073433e-01 6.0096598744e+00 3.7021026027e+00 2.7270922089e+00 1.1805540261e+00 1.6233099185e+00 10435 10449
1.5 0.33333333 2.356 1.3163326868e+00 8.7755512451e-01 6.4300402749e+00 3.7021026027e+00 2.4942472318e+00 1.1805540261e+00 1.7368617148e+00 10435 10449
1.5 0.33333333 2.356 1.4614425516e+00 9.7429503441e-01 6.9239221526e+00 3.7021026027e+00 2.2959047065e+00 1.1805540261e+00 1.8702674927e+00 10435 10449
1.5 0.33333333 2.356 1.6225490358e+00 1.0816993572e+00 7.5039003756e+00 3.7021026027e+00 2.1269859337e+00 1.1805540261e+00 2.0269293374e+00 10435 10449
1.5 0.33333333 2.356 1.8014155744e+00 1.2009437162e+00 8.1846110839e+00 3.7021026027e+00 1.9831313587e+00 1.1805540261e+00 2.2108007158e+00 10435 10449
1.5 0.33333333 2.356 2.0000000000e+00 1.3333333333e+00 8.9832762295e+00 3.7021026027e+00 1.8606473336e+00 1.1805540261e+00 2.4265335658e+00 10435 10449
1.5 0.33333333 2.356 2.0529958082e+00 1.3686638721e+00 9.2037557678e+00 3.7021026027e+00 1.8329781837e+00 1.1805540261e+00 2.4860887867e+00 10435 10449
1.5 0.33333333 2.356 2.1073958942e+00 1.4049305961e+00 9.4331871687e+00 3.7021026027e+00 1.8063984897e+00 1.1805540261e+00 2.5480620558e+00 10435 10449
1.5 0.33333333 2.356 2.1632374685e+00 1.4421583123e+00 9.6719356322e+00 3.7021026027e+00 1.7808666746e+00 1.1805540261e+00 2.6125520198e+00 10435 10449
1.5 0.33333333 2.356 2.2205587275e+00 1.4803724850e+00 9.9203986253e+00 3.7021026027e+00 1.7563458241e+00 1.1805540261e+00 2.6796660411e+00 10435 10449
1.5 0.33333333 2.356 2.2793988797e+00 1.5195992531e+00 1.0178949050e+01 3.7021026027e+00 1.7327932562e+00 1.1805540261e+00 2.7495048469e+00 10435 10449
1.5 0.33333333 2.356 2.3397981726e+00 1.5598654484e+00 1.0447978287e+01 3.7021026027e+00 1.7101687626e+00 1.1805540261e+00 2.8221741557e+00 10435 10449
1.5 0.33333333 2.356 2.4017979202e+00 1.6011986135e+00 1.0727936939e+01 3.7021026027e+00 1.6884407284e+00 1.1805540261e+00 2.8977956826e+00 10435 10449
1.5 0.33333333 2.356 2.4654405311e+00 1.6436270207e+00 1.1019272406e+01 3.7021026027e+00 1.6675751954e+00 1.1805540261e+00 2.9764902781e+00 10435 10449
1.5 0.33333333 2.356 2.5307695379e+00 1.6871796919e+00 1.1322414104e+01 3.7021026027e+00 1.6475342107e+00 1.1805540261e+00 3.0583739347e+00 10435 10449
1.5 0.33333333 2.356 2.5978296264e+00 1.7318864176e+00 1.1637844244e+01 3.7021026027e+00 1.6282865922e+00 1.1805540261e+00 3.1435769055e+00 10435 10449
1.5 0.33333333 2.356 2.6666666667e+00 1.7777777778e+00 1.1966082718e+01 3.7021026027e+00 1.6098047575e+00 1.1805540261e+00 3.2322396222e+00 10435 10449
1.5 0.33333333 2.356 3.0885169153e+00 2.0590112769e+00 1.4072187699e+01 3.7021026027e+00 1.5188362265e+00 1.1805540261e+00 3.8011338986e+00 10435 10449
1.5 0.33333333 2.356 3.5771012761e+00 2.3847341840e+00 1.6703951747e+01 3.7021026027e+00 1.4464275218e+00 1.1805540261e+00 4.5120175045e+00 10435 10449
1.5 0.33333333 2.356 4.1429766746e+00 2.7619844497e+00 1.9991889393e+01 3.7021026027e+00 1.3888630131e+00 1.1805540261e+00 5.4001446038e+00 10435 10449
1.5 0.33333333 2.356 4.7983700772e+00 3.1989133848e+00 2.4098927813e+01 3.7021026027e+00 1.3431713350e+00 1.1805540261e+00 6.5095245592e+00 10435 10449
1.5 0.33333333 2.356 5.5574426811e+00 3.7049617874e+00 2.9228376895e+01 3.7021026027e+00 1.3069726964e+00 1.1805540261e+00 7.8950747809e+00 10435 10449
1.5 0.33333333 2.356 6.4365958974e+00 4.2910639316e+00 3.5633858240e+01 3.7021026027e+00 1.2783588609e+00 1.1805540261e+00 9.6253027169e+00 10435 10449
1.5 0.33333333 2.356 7.4548257398e+00 4.9698838265e+00 4.3631675381e+01 3.7021026027e+00 1.2557984702e+00 1.1805540261e+00 1.1785647256e+01 10435 10449
1.5 0.33333333 2.356 8.6341332743e+00 5.7560888495e+00 5.3616211736e+01 3.7021026027e+00 1.2380617544e+00 1.1805540261e+00 1.4482637974e+01 10435 10449
1.5 0.33333333 2.356 1.0000000000e+01 6.6666666667e+00 6.6079095449e+01 3.7021026027e+00 1.2241605891e+00 1.1805540261e+00 1.7849071876e+01 10435 10449
1.5 0.33333333 2.88 3.3400000000e-01 2.2266666667e-01 1.0116209393e+01 9.7000787914e+00 2.6657484563e+01 2.6857119394e+00 1.0428997136e+00 23239 23250
1.5 0.33333333 2.88 3.3837324273e-01 2.2558216182e-01 1.0125645420e+01 9.7000787914e+00 2.6166747981e+01 2.6857119394e+00 1.0438724920e+00 23239 23250
1.5 0.33333333 2.88 3.4280374670e-01 2.2853583113e-01 1.0135278059e+01 9.7000787914e+00 2.5685521312e+01 2.6857119394e+00 1.0448655395e+00 23239 23250
1.5 0.33333333 2.88 3.4729226165e-01 2.3152817443e-01 1.0145111495e+01 9.7000787914e+00 2.5213621036e+01 2.6857119394e+00 1.0458792875e+00 23239 23250
1.5 0.33333333 2.88 3.5183954715e-01 2.3455969810e-01 1.0155165622e+01 9.7000787914e+00 2.4750905252e+01 2.6857119394e+00 1.0469157870e+00 23239 23250
1.5 0.33333333 2.88 3.5644637273e-01 2.3763091515e-01 1.0165446778e+01 9.7000787914e+00 2.4297199969e+01 2.6857119394e+00 1.0479756914e+00 23239 23250
1.5 0.33333333 2.88 3.6111351796e-01 2.4074234531e-01 1.0175943741e+01 9.7000787914e+00 2.3852292942e+01 2.6857119394e+00 1.0490578437e+00 23239 23250
1.5 0.33333333 2.88 3.6584177265e-01 2.4389451510e-01 1.0186656429e+01 9.7000787914e+00 2.3416003596e+01 2.6857119394e+00 1.0501622356e+00 23239 23250
1.5 0.33333333 2.88 3.7063193694e-01 2.4708795796e-01 1.0197603472e+01 9.7000787914e+00 2.2988197425e+01 2.6857119394e+00 1.0512907876e+00 23239 23250
1.5 0.33333333 2.88 3.7548482145e-01 2.5032321430e-01 1.0208794820e+01 9.7000787914e+00 2.2568721275e+01 2.6857119394e+00 1.0524445254e+00 23239 23250
1.5 0.33333333 2.88 3.8040124739e-01 2.5360083160e-01 1.0220221192e+01 9.7000787914e+00 2.2157382403e+01 2.6857119394e+00 1.0536224923e+00 23239 23250
1.5 0.33333333 2.88 3.8538204677e-01 2.5692136451e-01 1.0231880355e+01 9.7000787914e+00 2.1754008366e+01 2.6857119394e+00 1.0548244582e+00 23239 23250
1.5 0.33333333 2.88 3.9042806244e-01 2.6028537496e-01 1.0243790667e+01 9.7000787914e+00 2.1358473648e+01 2.6857119394e+00 1.0560523154e+00 23239 23250
1.5 0.33333333 2.88 3.9554014832e-01 2.6369343222e-01 1.0255966429e+01 9.7000787914e+00 2.0970645029e+01 2.6857119394e+00 1.0573075384e+00 23239 23250
1.5 0.33333333 2.88 4.0071916952e-01 2.6714611301e-01 1.0268401381e+01 9.7000787914e+00 2.0590349340e+01 2.6857119394e+00 1.0585894818e+00 23239 23250
1.5 0.33333333 2.88 4.0596600244e-01 2.7064400163e-01 1.0281091046e+01 9.7000787914e+00 2.0217421423e+01 2.6857119394e+00 1.0598976841e+00 23239 23250
1.5 0.33333333 2.88 4.1128153498e-01 2.7418768999e-01 1.0294051505e+01 9.7000787914e+00 1.9851739870e+01 2.6857119394e+00 1.0612338029e+00 23239 23250
1.5 0.33333333 2.88 4.1666666667e-01 2.7777777778e-01 1.0307299178e+01 9.7000787914e+00 1.9493184846e+01 2.6857119394e+00 1.0625995314e+00 23239 23250
1.5 0.33333333 2.88 4.6259916101e-01 3.0839944067e-01 1.0424434429e+01 9.7000787914e+00 1.6852576112e+01 2.6857119394e+00 1.0746752324e+00 23239 23250
1.5 0.33333333 2.88 5.1359516104e-01 3.4239677403e-01 1.0562876701e+01 9.7000787914e+00 1.4597278096e+01 2.6857119394e+00 1.0889475156e+00 23239 23250
1.5 0.33333333 2.88 5.7021285743e-01 3.8014190495e-01 1.0726213436e+01 9.7000787914e+00 1.2671031844e+01 2.6857119394e+00 1.1057862174e+00 23239 23250
