# H_star t_star theta0 t_p x_tp_over_tosc Ea3_PT Ea3_noPT f_anh_PT f_anh_noPT xi_DM nsteps_PT nsteps_noPT
1 0.5 0.7854 4.9059963933e+00 3.2706642622e+00 3.3460622251e+00 2.4019990449e-01 1.0513127555e+00 4.4640052771e-01 1.3930322879e+01 3937 3953
1 0.5 0.7854 5.2631089844e+00 3.5087393230e+00 3.7035034960e+00 2.4019990449e-01 1.0472201059e+00 4.4640052771e-01 1.5418422018e+01 3937 3953
1 0.5 0.7854 5.6462161733e+00 3.7641441155e+00 4.1010939816e+00 2.4019990449e-01 1.0436436302e+00 4.4640052771e-01 1.7073670326e+01 3937 3953
1 0.5 0.7854 6.0572101337e+00 4.0381400892e+00 4.5432865995e+00 2.4019990449e-01 1.0405187990e+00 4.4640052771e-01 1.8914606186e+01 3937 3953
1 0.5 0.7854 6.4981207730e+00 4.3320805153e+00 5.0350300683e+00 2.4019990449e-01 1.0377892262e+00 4.4640052771e-01 2.0961832100e+01 3937 3953
1 0.5 0.7854 6.9711257572e+00 4.6474171715e+00 5.5818276434e+00 2.4019990449e-01 1.0354063011e+00 4.4640052771e-01 2.3238259212e+01 3937 3953
1 0.5 0.7854 7.4785612673e+00 4.9857075115e+00 6.1897992066e+00 2.4019990449e-01 1.0333280882e+00 4.4640052771e-01 2.5769365811e+01 3937 3953
1 0.5 0.7854 8.0229335370e+00 5.3486223580e+00 6.8657433465e+00 2.4019990449e-01 1.0315173343e+00 4.4640052771e-01 2.8583455772e+01 3937 3953
1 0.5 0.7854 8.6069312317e+00 5.7379541545e+00 7.6172035812e+00 2.4019990449e-01 1.0299397525e+00 4.4640052771e-01 3.1711934263e+01 3937 3953
1 0.5 0.7854 9.2334387273e+00 6.1556258182e+00 8.4525538227e+00 2.4019990449e-01 1.0285644149e+00 4.4640052771e-01 3.5189663545e+01 3937 3953
1 0.5 0.7854 9.9055503565e+00 6.6037002377e+00 9.3811095624e+00 2.4019990449e-01 1.0273656725e+00 4.4640052771e-01 3.9055425864e+01 3937 3953
1 0.5 0.7854 1.0626585692e+01 7.0843904612e+00 1.0413233517e+01 2.4019990449e-01 1.0263222449e+00 4.4640052771e-01 4.3352363272e+01 3937 3953
1 0.5 0.7854 1.1400105941e+01 7.6000706271e+00 1.1560409949e+01 2.4019990449e-01 1.0254126286e+00 4.4640052771e-01 4.8128287035e+01 3937 3953
1 0.5 0.7854 1.2229931535e+01 8.1532876899e+00 1.2835377711e+01 2.4019990449e-01 1.0246165634e+00 4.4640052771e-01 5.3436231534e+01 3937 3953
1 0.5 0.7854 1.3120160999e+01 8.7467739992e+00 1.4252390859e+01 2.4019990449e-01 1.0239240291e+00 4.4640052771e-01 5.9335539241e+01 3937 3953
1 0.5 0.7854 1.4075191193e+01 9.3834607956e+00 1.5827311729e+01 2.4019990449e-01 1.0233270622e+00 4.4640052771e-01 6.5892248218e+01 3937 3953
1 0.5 0.7854 1.5099739031e+01 1.0066492688e+01 1.7577505707e+01 2.4019990449e-01 1.0228026462e+00 4.4640052771e-01 7.3178654021e+01 3937 3953
1 0.5 0.7854 1.6198864774e+01 1.0799243183e+01 1.9522394438e+01 2.4019990449e-01 1.0223390994e+00 4.4640052771e-01 8.1275612826e+01 3937 3953
1 0.5 0.7854 1.7377997026e+01 1.1585331350e+01 2.1683901192e+01 2.4019990449e-01 1.0219428261e+00 4.4640052771e-01 9.0274395561e+01 3937 3953
1 0.5 0.7854 1.8642959543e+01 1.2428639695e+01 2.4085863574e+01 2.4019990449e-01 1.0215948478e+00 4.4640052771e-01 1.0027424293e+02 3937 3953
1 0.5 0.7854 2.0000000000e+01 1.3333333333e+01 2.6754980820e+01 2.4019990449e-01 1.0212884209e+00 4.4640052771e-01 1.1138630915e+02 3937 3953
1 0.5 0.7854 2.2684969009e+01 1.5123312672e+01 3.2305298373e+01 2.4019990449e-01 1.0208342407e+00 4.4640052771e-01 1.3449338559e+02 3937 3953
1 0.5 0.7854 2.5730390946e+01 1.7153593964e+01 3.9010438137e+01 2.4019990449e-01 1.0204694512e+00 4.4640052771e-01 1.6240821669e+02 3937 3953
1 0.5 0.7854 2.9184656059e+01 1.9456437373e+01 4.7110728558e+01 2.4019990449e-01 1.0201797736e+00 4.4640052771e-01 1.9613133759e+02 3937 3953
1 0.5 0.7854 3.3102650911e+01 2.2068433941e+01 5.6895952397e+01 2.4019990449e-01 1.0199431555e+00 4.4640052771e-01 2.3686917161e+02 3937 3953
1 0.5 0.7854 3.7546630501e+01 2.5031087001e+01 6.8716270892e+01 2.4019990449e-01 1.0197457112e+00 4.4640052771e-01 2.8607950964e+02 3937 3953
1 0.5 0.7854 4.2587207465e+01 2.8391471643e+01 8.2994759686e+01 2.4019990449e-01 1.0195785360e+00 4.4640052771e-01 3.4552369977e+02 3937 3953
1 0.5 0.7854 4.8304474075e+01 3.2202982717e+01 1.0024268179e+02 2.4019990449e-01 1.0194370124e+00 4.4640052771e-01 4.1733023169e+02 3937 3953
1 0.5 0.7854 5.4789274868e+01 3.6526183245e+01 1.2107672397e+02 2.4019990449e-01 1.0193095429e+00 4.4640052771e-01 5.0406649507e+02 3937 3953
1 0.5 0.7854 6.2144650119e+01 4.1429766746e+01 1.4624195008e+02 2.4019990449e-01 1.0191898884e+00 4.4640052771e-01 6.0883433902e+02 3937 3953
1 0.5 0.7854 7.0487473100e+01 4.6991648733e+01 1.7663817591e+02 2.4019990449e-01 1.0190732833e+00 4.4640052771e-01 7.3537987573e+02 3937 3953
1 0.5 0.7854 7.9950307138e+01 5.3300204759e+01 2.1335199994e+02 2.4019990449e-01 1.0189556249e+00 4.4640052771e-01 8.8822683088e+02 3937 3953
1 0.5 0.7854 9.0683511982e+01 6.0455674655e+01 2.5769551018e+02 2.4019990449e-01 1.0188332569e+00 4.4640052771e-01 1.0728376880e+03 3937 3953
1 0.5 0.7854 1.0285763295e+02 6.8571755297e+01 3.1125299299e+02 2.4019990449e-01 1.0187028126e+00 4.4640052771e-01 1.2958081464e+03 3937 3953
1 0.5 0.7854 1.1666611078e+02 7.7777407188e+01 3.7593728275e+02 2.4019990449e-01 1.0185610745e+00 4.4640052771e-01 1.5651017162e+03 3937 3953
1 0.5 0.7854 1.3232835537e+02 8.8218903582e+01 4.5405772580e+02 2.4019990449e-01 1.0184048401e+00 4.4640052771e-01 1.8903326659e+03 3937 3953
1 0.5 0.7854 1.5009323203e+02 1.0006215469e+02 5.4840216604e+02 2.4019990449e-01 1.0182308585e+00 4.4640052771e-01 2.2831073443e+03 3937 3953
1 0.5 0.7854 1.7024301585e+02 1.1349534390e+02 6.6233594029e+02 2.4019990449e-01 1.0180359698e+00 4.4640052771e-01 2.7574363182e+03 3937 3953
1 0.5 0.7854 1.9309787692e+02 1.2873191795e+02 7.9992157760e+02 2.4019990449e-01 1.0178175176e+00 4.4640052771e-01 3.3302327047e+03 3937 3953
1 0.5 0.7854 2.1902096768e+02 1.4601397845e+02 9.6606347309e+02 2.4019990449e-01 1.0175737125e+00 4.4640052771e-01 4.0219144763e+03 3937 3953
1 0.5 0.7854 2.4842419320e+02 1.6561612880e+02 1.1666819664e+03 2.4019990449e-01 1.0173031996e+00 4.4640052771e-01 4.8571291854e+03 3937 3953
1 0.5 0.7854 2.8177475619e+02 1.8784983746e+02 1.4089218483e+03 2.4019990449e-01 1.0170037103e+00 4.4640052771e-01 5.8656220171e+03 3937 3953
1 0.5 0.7854 3.1960258057e+02 2.1306838705e+02 1.7014038248e+03 2.4019990449e-01 1.0166717273e+00 4.4640052771e-01 7.0832826867e+03 3937 3953
1 0.5 0.7854 3.6250873177e+02 2.4167248784e+02 2.0545328163e+03 2.4019990449e-01 1.0163051637e+00 4.4640052771e-01 8.5534289477e+03 3937 3953
1 0.5 0.7854 4.1117496727e+02 2.7411664485e+02 2.4808732765e+03 2.4019990449e-01 1.0159055636e+00 4.4640052771e-01 1.0328369121e+04 3937 3953
1 0.5 0.7854 4.6637456948e+02 3.1091637965e+02 2.9955906710e+03 2.4019990449e-01 1.0154742968e+00 4.4640052771e-01 1.2471240059e+04 3937 3953
1 0.5 0.7854 5.2898463275e+02 3.5265642184e+02 3.6169781867e+03 2.4019990449e-01 1.0150093982e+00 4.4640052771e-01 1.5058199937e+04 3937 3953
1 0.5 0.7854 6.0000000000e+02 4.0000000000e+02 4.3671202296e+03 2.4019990449e-01 1.0145116311e+00 4.4640052771e-01 1.8181190533e+04 3937 3953
1 0.5 0.95 5.0100000000e-01 3.3400000000e-01 4.6477333461e-01 3.6020375875e-01 3.1331356140e+00 4.6871184668e-01 1.2903067315e+00 4214 4228
1 0.5 0.95 5.0384893942e-01 3.3589929295e-01 4.6582258931e-01 3.6020375875e-01 3.1136127763e+00 4.6871184668e-01 1.2932196791e+00 4214 4228
1 0.5 0.95 5.0671407935e-01 3.3780938623e-01 4.6688201469e-01 3.6020375875e-01 3.0942632944e+00 4.6871184668e-01 1.2961608627e+00 4214 4228
1 0.5 0.95 5.0959551191e-01 3.3973034127e-01 4.6795170531e-01 3.6020375875e-01 3.0750856826e+00 4.6871184668e-01 1.2991305447e+00 4214 4228
1 0.5 0.95 5.1249332976e-01 3.4166221984e-01 4.6903175655e-01 3.6020375875e-01 3.0560784679e+00 4.6871184668e-01 1.3021289899e+00 4214 4228
1 0.5 0.95 5.1540762606e-01 3.4360508404e-01 4.7012226464e-01 3.6020375875e-01 3.0372401895e+00 4.6871184668e-01 1.3051564655e+00 4214 4228
1 0.5 0.95 5.1833849453e-01 3.4555899635e-01 4.7122332667e-01 3.6020375875e-01 3.0185693989e+00 4.6871184668e-01 1.3082132411e+00 4214 4228
1 0.5 0.95 5.2128602940e-01 3.4752401960e-01 4.7233504058e-01 3.6020375875e-01 3.0000646599e+00 4.6871184668e-01 1.3112995884e+00 4214 4228
1 0.5 0.95 5.2425032544e-01 3.4950021696e-01 4.7345750519e-01 3.6020375875e-01 2.9817245483e+00 4.6871184668e-01 1.3144157819e+00 4214 4228
1 0.5 0.95 5.2723147797e-01 3.5148765198e-01 4.7459082017e-01 3.6020375875e-01 2.9635476520e+00 4.6871184668e-01 1.3175620983e+00 4214 4228
1 0.5 0.95 5.3022958284e-01 3.5348638856e-01 4.7573508611e-01 3.6020375875e-01 2.9455325706e+00 4.6871184668e-01 1.3207388167e+00 4214 4228
1 0.5 0.95 5.3324473645e-01 3.5549649097e-01 4.7689040444e-01 3.6020375875e-01 2.9276779156e+00 4.6871184668e-01 1.3239462189e+00 4214 4228
1 0.5 0.95 5.3627703575e-01 3.5751802383e-01 4.7805687753e-01 3.6020375875e-01 2.9099823101e+00 4.6871184668e-01 1.3271845891e+00 4214 4228
1 0.5 0.95 5.3932657824e-01 3.5955105216e-01 4.7923460864e-01 3.6020375875e-01 2.8924443890e+00 4.6871184668e-01 1.3304542138e+00 4214 4228
1 0.5 0.95 5.4239346196e-01 3.6159564131e-01 4.8042370193e-01 3.6020375875e-01 2.8750627984e+00 4.6871184668e-01 1.3337553822e+00 4214 4228
1 0.5 0.95 5.4547778554e-01 3.6365185703e-01 4.8162426249e-01 3.6020375875e-01 2.8578361960e+00 4.6871184668e-01 1.3370883862e+00 4214 4228
1 0.5 0.95 5.4857964815e-01 3.6571976543e-01 4.8283639633e-01 3.6020375875e-01 2.8407632507e+00 4.6871184668e-01 1.3404535200e+00 4214 4228
1 0.5 0.95 5.5169914951e-01 3.6779943301e-01 4.8406021041e-01 3.6020375875e-01 2.8238426426e+00 4.6871184668e-01 1.3438510805e+00 4214 4228
1 0.5 0.95 5.5483638994e-01 3.6989092663e-01 4.8529581262e-01 3.6020375875e-01 2.8070730630e+00 4.6871184668e-01 1.3472813674e+00 4214 4228
1 0.5 0.95 5.5799147030e-01 3.7199431354e-01 4.8654331181e-01 3.6020375875e-01 2.7904532140e+00 4.6871184668e-01 1.3507446827e+00 4214 4228
1 0.5 0.95 5.6116449205e-01 3.7410966137e-01 4.8780281777e-01 3.6020375875e-01 2.7739818089e+00 4.6871184668e-01 1.3542413313e+00 4214 4228
1 0.5 0.95 5.6435555720e-01 3.7623703813e-01 4.8907444128e-01 3.6020375875e-01 2.7576575716e+00 4.6871184668e-01 1.3577716207e+00 4214 4228
1 0.5 0.95 5.6756476836e-01 3.7837651224e-01 4.9035829409e-01 3.6020375875e-01 2.7414792368e+00 4.6871184668e-01 1.3613358611e+00 4214 4228
1 0.5 0.95 5.7079222872e-01 3.8052815248e-01 4.9165448891e-01 3.6020375875e-01 2.7254455499e+00 4.6871184668e-01 1.3649343655e+00 4213 4228
1 0.5 0.95 5.7403804206e-01 3.8269202804e-01 4.9296313947e-01 3.6020375875e-01 2.7095552668e+00 4.6871184668e-01 1.3685674497e+00 4213 4228
1 0.5 0.95 5.7730231273e-01 3.8486820848e-01 4.9428436049e-01 3.6020375875e-01 2.6938071539e+00 4.6871184668e-01 1.3722354320e+00 4213 4228
1 0.5 0.95 5.8058514569e-01 3.8705676379e-01 4.9561826771e-01 3.6020375875e-01 2.6781999880e+00 4.6871184668e-01 1.3759386338e+00 4213 4228
1 0.5 0.95 5.8388664650e-01 3.8925776434e-01 4.9696497787e-01 3.6020375875e-01 2.6627325562e+00 4.6871184668e-01 1.3796773793e+00 4213 4228
1 0.5 0.95 5.8720692132e-01 3.9147128088e-01 4.9832460875e-01 3.6020375875e-01 2.6474036557e+00 4.6871184668e-01 1.3834519953e+00 4213 4228
1 0.5 0.95 5.9054607690e-01 3.9369738460e-01 4.9969727915e-01 3.6020375875e-01 2.6322120940e+00 4.6871184668e-01 1.3872628117e+00 4213 4228
1 0.5 0.95 5.9390422060e-01 3.9593614707e-01 5.0108310891e-01 3.6020375875e-01 2.6171566883e+00 4.6871184668e-01 1.3911101612e+00 4213 4228
1 0.5 0.95 5.9728146041e-01 3.9818764028e-01 5.0248221894e-01 3.6020375875e-01 2.6022362662e+00 4.6871184668e-01 1.3949943795e+00 4213 4228
1 0.5 0.95 6.0067790492e-01 4.0045193661e-01 5.0389473120e-01 3.6020375875e-01 2.5874496648e+00 4.6871184668e-01 1.3989158052e+00 4213 4228
1 0.5 0.95 6.0409366332e-01 4.0272910888e-01 5.0532076892e-01 3.6020375875e-01 2.5727957322e+00 4.6871184668e-01 1.4028747803e+00 4213 4228
1 0.5 0.95 6.0752884546e-01 4.0501923030e-01 5.0676045832e-01 3.6020375875e-01 2.5582733357e+00 4.6871184668e-01 1.4068716553e+00 4213 4228
1 0.5 0.95 6.1098356177e-01 4.0732237452e-01 5.0821392232e-01 3.6020375875e-01 2.5438813300e+00 4.6871184668e-01 1.4109067715e+00 4213 4228
1 0.5 0.95 6.1445792336e-01 4.0963861557e-01 5.0968128723e-01 3.6020375875e-01 2.5296185911e+00 4.6871184668e-01 1.4149804794e+00 4213 4228
1 0.5 0.95 6.1795204192e-01 4.1196802794e-01 5.1116268043e-01 3.6020375875e-01 2.5154840042e+00 4.6871184668e-01 1.4190931328e+00 4213 4228
1 0.5 0.95 6.2146602980e-01 4.1431068653e-01 5.1265823045e-01 3.6020375875e-01 2.5014764640e+00 4.6871184668e-01 1.4232450884e+00 4213 4228
1 0.5 0.95 6.2500000000e-01 4.1666666667e-01 5.1416806693e-01 3.6020375875e-01 2.4875948747e+00 4.6871184668e-01 1.4274367061e+00 4213 4228
1 0.5 0.95 6.5364817461e-01 4.3576544974e-01 5.2661960260e-01 3.6020375875e-01 2.3821851915e+00 4.6871184668e-01 1.4620047398e+00 4213 4228
1 0.5 0.95 6.8360949787e-01 4.5573966525e-01 5.4003930207e-01 3.6020375875e-01 2.2840616076e+00 4.6871184668e-01 1.4992605961e+00 4213 4228
1 0.5 0.95 7.1494416069e-01 4.7662944046e-01 5.5449909317e-01 3.6020375875e-01 2.1927404780e+00 4.6871184668e-01 1.5394039615e+00 4213 4228
1 0.5 0.95 7.4771511293e-01 4.9847674195e-01 5.7007600066e-01 3.6020375875e-01 2.1077694169e+00 4.6871184668e-01 1.5826486726e+00 4213 4228
1 0.5 0.95 7.8198818991e-01 5.2132545994e-01 5.8685251159e-01 3.6020375875e-01 2.0287253457e+00 4.6871184668e-01 1.6292237306e+00 4213 4228
1 0.5 0.95 8.1783224464e-01 5.4522149642e-01 6.0491690469e-01 3.6020375875e-01 1.9552124576e+00 4.6871184668e-01 1.6793742153e+00 4213 4228
1 0.5 0.95 8.5531928615e-01 5.7021285743e-01 6.2436419818e-01 3.6020375875e-01 1.8868621535e+00 4.6871184668e-01 1.7333639170e+00 4212 4228
1 0.5 0.95 8.9452462416e-01 5.9634974944e-01 6.4529449451e-01 3.6020375875e-01 1.8233250063e+00 4.6871184668e-01 1.7914707408e+00 4212 4228
1 0.5 0.95 9.3552702036e-01 6.2368468024e-01 6.6781654238e-01 3.6020375875e-01 1.7642789319e+00 4.6871184668e-01 1.8539965954e+00 4212 4228
1 0.5 0.95 9.7840884664e-01 6.5227256443e-01 6.9204613190e-01 3.6020375875e-01 1.7094211298e+00 4.6871184668e-01 1.9212629382e+00 4212 4228
1 0.5 0.95 1.0232562506e+00 6.8217083374e-01 7.1810714928e-01 3.6020375875e-01 1.6584684716e+00 4.6871184668e-01 1.9936137029e+00 4212 4228
1 0.5 0.95 1.0701593286e+00 7.1343955239e-01 7.4613210709e-01 3.6020375875e-01 1.6111561928e+00 4.6871184668e-01 2.0714167717e+00 4212 4228
1 0.5 0.95 1.1192123067e+00 7.4614153778e-01 7.7626275709e-01 3.6020375875e-01 1.5672367746e+00 4.6871184668e-01 2.1550656767e+00 4212 4228
1 0.5 0.95 1.1705137300e+00 7.8034248667e-01 8.0865070944e-01 3.6020375875e-01 1.5264788175e+00 4.6871184668e-01 2.2449813190e+00 4212 4228
1 0.5 0.95 1.2241666608e+00 8.1611110717e-01 8.4345810582e-01 3.6020375875e-01 1.4886660133e+00 4.6871184668e-01 2.3416138375e+00 4212 4228
1 0.5 0.95 1.2802788852e+00 8.5351925677e-01 8.8085836149e-01 3.6020375875e-01 1.4535962213e+00 4.6871184668e-01 2.4454446687e+00 4212 4228
1 0.5 0.95 1.3389631300e+00 8.9264208669e-01 9.2103687098e-01 3.6020375875e-01 1.4210804582e+00 4.6871184668e-01 2.5569885061e+00 4212 4228
1 0.5 0.95 1.4003372893e+00 9.3355819287e-01 9.6419188577e-01 3.6020375875e-01 1.3909421582e+00 4.6871184668e-01 2.6767957367e+00 4212 4228
1 0.5 0.95 1.4645246608e+00 9.7634977386e-01 1.0105353817e+00 3.6020375875e-01 1.3630163614e+00 4.6871184668e-01 2.8054548494e+00 4212 4228
1 0.5 0.95 1.5316541939e+00 1.0211027959e+00 1.0602939961e+00 3.6020375875e-01 1.3371489703e+00 4.6871184668e-01 2.9435950357e+00 4212 4228
1 0.5 0.95 1.6018607488e+00 1.0679071658e+00 1.1137100324e+00 3.6020375875e-01 1.3131960593e+00 4.6871184668e-01 3.0918889804e+00 4212 4228
1 0.5 0.95 1.6752853671e+00 1.1168569114e+00 1.1710425357e+00 3.6020375875e-01 1.2910232281e+00 4.6871184668e-01 3.2510558461e+00 4212 4228
1 0.5 0.95 1.7520755554e+00 1.1680503703e+00 1.2325684420e+00 3.6020375875e-01 1.2705049956e+00 4.6871184668e-01 3.4218644644e+00 4212 4228
1 0.5 0.95 1.8323855817e+00 1.2215903878e+00 1.2985838079e+00 3.6020375875e-01 1.2515242331e+00 4.6871184668e-01 3.6051367494e+00 4212 4228
1 0.5 0.95 1.9163767851e+00 1.2775845234e+00 1.3694051259e+00 3.6020375875e-01 1.2339716328e+00 4.6871184668e-01 3.8017513495e+00 4212 4228
1 0.5 0.95 2.0042178999e+00 1.3361452666e+00 1.4453707310e+00 3.6020375875e-01 1.2177452095e+00 4.6871184668e-01 4.0126475528e+00 4212 4228
1 0.5 0.95 2.0960853948e+00 1.3973902632e+00 1.5268423062e+00 3.6020375875e-01 1.2027498345e+00 4.6871184668e-01 4.2388294656e+00 4212 4228
1 0.5 0.95 2.1921638274e+00 1.4614425516e+00 1.6142064925e+00 3.6020375875e-01 1.1888967983e+00 4.6871184668e-01 4.4813704835e+00 4212 4228
1 0.5 0.95 2.2926462148e+00 1.5284308099e+00 1.7078766125e+00 3.6020375875e-01 1.1761034018e+00 4.6871184668e-01 4.7414180753e+00 4212 4228
1 0.5 0.95 2.3977344213e+00 1.5984896142e+00 1.8082945149e+00 3.6020375875e-01 1.1642925718e+00 4.6871184668e-01 5.0201989041e+00 4212 4228
1 0.5 0.95 2.5076395643e+00 1.6717597095e+00 1.9159325488e+00 3.6020375875e-01 1.1533925029e+00 4.6871184668e-01 5.3190243084e+00 4212 4228
1 0.5 0.95 2.6225824381e+00 1.7483882920e+00 2.0312956779e+00 3.6020375875e-01 1.1433363207e+00 4.6871184668e-01 5.6392961720e+00 4212 4228
1 0.5 0.95 2.7427939574e+00 1.8285293050e+00 2.1549237450e+00 3.6020375875e-01 1.1340617673e+00 4.6871184668e-01 5.9825132101e+00 4212 4228
1 0.5 0.95 2.8685156218e+00 1.9123437478e+00 2.2873938974e+00 3.6020375875e-01 1.1255109063e+00 4.6871184668e-01 6.3502777022e+00 4212 4228
1 0.5 0.95 3.0000000000e+00 2.0000000000e+00 2.4293231847e+00 3.6020375875e-01 1.1176298474e+00 4.6871184668e-01 6.7443027056e+00 4212 4228
1 0.5 0.95 3.2183731270e+00 2.1455820847e+00 2.6724701049e+00 3.6020375875e-01 1.1065036337e+00 4.6871184668e-01 7.4193287548e+00 4212 4228
1 0.5 0.95 3.4526418615e+00 2.3017612410e+00 2.9432745236e+00 3.6020375875e-01 1.0967257798e+00 4.6871184668e-01 8.1711377299e+00 4212 4228
1 0.5 0.95 3.7039632614e+00 2.4693088409e+00 3.2448160964e+00 3.6020375875e-01 1.0881397132e+00 4.6871184668e-01 9.0082793908e+00 4212 4228
1 0.5 0.95 3.9735786079e+00 2.6490524053e+00 3.5805156419e+00 3.6020375875e-01 1.0806061641e+00 4.6871184668e-01 9.9402506358e+00 4212 4228
1 0.5 0.95 4.2628195366e+00 2.8418796910e+00 3.9541728588e+00 3.6020375875e-01 1.0740013029e+00 4.6871184668e-01 1.0977600213e+01 4212 4228
1 0.5 0.95 4.5731146139e+00 3.0487430759e+00 4.3700078284e+00 3.6020375875e-01 1.0682149814e+00 4.6871184668e-01 1.2132043940e+01 4212 4228
1 0.5 0.95 4.9059963933e+00 3.2706642622e+00 4.8327067100e+00 3.6020375875e-01 1.0631491125e+00 4.6871184668e-01 1.3416591561e+01 4212 4228
1 0.5 0.95 5.2631089844e+00 3.5087393230e+00 5.3474725041e+00 3.6020375875e-01 1.0587162867e+00 4.6871184668e-01 1.4845687682e+01 4212 4228
1 0.5 0.95 5.6462161733e+00 3.7641441155e+00 5.9200824698e+00 3.6020375875e-01 1.0548387679e+00 4.6871184668e-01 1.6435371164e+01 4212 4228
1 0.5 0.95 6.0572101337e+00 4.0381400892e+00 6.5569542004e+00 3.6020375875e-01 1.0514479254e+00 4.6871184668e-01 1.8203458573e+01 4212 4228
1 0.5 0.95 6.4981207730e+00 4.3320805153e+00 7.2652214020e+00 3.6020375875e-01 1.0484838952e+00 4.6871184668e-01 2.0169754550e+01 4212 4228
1 0.5 0.95 6.9711257572e+00 4.6474171715e+00 8.0528173393e+00 3.6020375875e-01 1.0458949132e+00 4.6871184668e-01 2.2356283475e+01 4212 4228
1 0.5 0.95 7.4785612673e+00 4.9857075115e+00 8.9285608538e+00 3.6020375875e-01 1.0436357744e+00 4.6871184668e-01 2.4787528272e+01 4212 4228
1 0.5 0.95 8.0229335370e+00 5.3486223580e+00 9.9022433412e+00 3.6020375875e-01 1.0416657423e+00 4.6871184668e-01 2.7490671879e+01 4212 4228
1 0.5 0.95 8.6069312317e+00 5.7379541545e+00 1.0984728975e+01 3.6020375875e-01 1.0399475238e+00 4.6871184668e-01 3.0495875482e+01 4212 4228
1 0.5 0.95 9.2334387273e+00 6.1556258182e+00 1.2188088456e+01 3.6020375875e-01 1.0384485129e+00 4.6871184668e-01 3.3836649840e+01 4212 4228
1 0.5 0.95 9.9055503565e+00 6.6037002377e+00 1.3525755560e+01 3.6020375875e-01 1.0371419432e+00 4.6871184668e-01 3.7550289890e+01 4212 4228
1 0.5 0.95 1.0626585692e+01 7.0843904612e+00 1.5012651278e+01 3.6020375875e-01 1.0360038093e+00 4.6871184668e-01 4.1678219378e+01 4212 4228
1 0.5 0.95 1.1400105941e+01 7.6000706271e+00 1.6665295430e+01 3.6020375875e-01 1.0350093299e+00 4.6871184668e-01 4.6266300739e+01 4212 4228
1 0.5 0.95 1.2229931535e+01 8.1532876899e+00 1.8502076216e+01 3.6020375875e-01 1.0341392114e+00 4.6871184668e-01 5.1365583413e+01 4212 4228
1 0.5 0.95 1.3120160999e+01 8.7467739992e+00 2.0543590247e+01 3.6020375875e-01 1.0333850548e+00 4.6871184668e-01 5.7033247843e+01 4212 4228
1 0.5 0.95 1.4075191193e+01 9.3834607956e+00 2.2812574677e+01 3.6020375875e-01 1.0327315091e+00 4.6871184668e-01 6.3332417064e+01 4212 4228
1 0.5 0.95 1.5099739031e+01 1.0066492688e+01 2.5333992524e+01 3.6020375875e-01 1.0321529413e+00 4.6871184668e-01 7.0332393566e+01 4212 4228
1 0.5 0.95 1.6198864774e+01 1.0799243183e+01 2.8136092582e+01 3.6020375875e-01 1.0316478870e+00 4.6871184668e-01 7.8111601834e+01 4212 4228
1 0.5 0.95 1.7377997026e+01 1.1585331350e+01 3.1250265445e+01 3.6020375875e-01 1.0312137887e+00 4.6871184668e-01 8.6757188636e+01 4212 4228
1 0.5 0.95 1.8642959543e+01 1.2428639695e+01 3.4710760222e+01 3.6020375875e-01 1.0308285029e+00 4.6871184668e-01 9.6364236573e+01 4212 4228
1 0.5 0.95 2.0000000000e+01 1.3333333333e+01 3.8556247950e+01 3.6020375875e-01 1.0304913476e+00 4.6871184668e-01 1.0704010442e+02 4212 4228
1 0.5 0.95 2.2684969009e+01 1.5123312672e+01 4.6552835184e+01 3.6020375875e-01 1.0299909978e+00 4.6871184668e-01 1.2924028152e+02 4212 4228
1 0.5 0.95 2.5730390946e+01 1.7153593964e+01 5.6213210556e+01 3.6020375875e-01 1.0295878089e+00 4.6871184668e-01 1.5605947798e+02 4212 4228
1 0.5 0.95 2.9184656059e+01 1.9456437373e+01 6.7883163243e+01 3.6020375875e-01 1.0292592551e+00 4.6871184668e-01 1.8845767595e+02 4212 4228
1 0.5 0.95 3.3102650911e+01 2.2068433941e+01 8.1980332794e+01 3.6020375875e-01 1.0289874890e+00 4.6871184668e-01 2.2759432905e+02 4212 4228
1 0.5 0.95 3.7546630501e+01 2.5031087001e+01 9.9009735538e+01 3.6020375875e-01 1.0287646339e+00 4.6871184668e-01 2.7487146687e+02 4212 4228
1 0.5 0.95 4.2587207465e+01 2.8391471643e+01 1.1958013872e+02 3.6020375875e-01 1.0285724471e+00 4.6871184668e-01 3.3197915297e+02 4212 4228
1 0.5 0.95 4.8304474075e+01 3.2202982717e+01 1.4442752883e+02 3.6020375875e-01 1.0284034434e+00 4.6871184668e-01 4.0096063776e+02 4212 4228
1 0.5 0.95 5.4789274868e+01 3.6526183245e+01 1.7444002755e+02 3.6020375875e-01 1.0282468703e+00 4.6871184668e-01 4.8428153042e+02 4212 4228
1 0.5 0.95 6.2144650119e+01 4.1429766746e+01 2.1069040412e+02 3.6020375875e-01 1.0280961053e+00 4.6871184668e-01 5.8492005983e+02 4212 4228
1 0.5 0.95 7.0487473100e+01 4.6991648733e+01 2.5447398453e+02 3.6020375875e-01 1.0279454199e+00 4.6871184668e-01 7.0647231836e+02 4212 4228
1 0.5 0.95 7.9950307138e+01 5.3300204759e+01 3.0735471040e+02 3.6020375875e-01 1.0277896673e+00 4.6871184668e-01 8.5328013087e+02 4212 4228
